person,number_correct,number_of_items,correct_item_pair,unweighted_proportion_correct,correct_items,formula_weighted_raw_score,formula_max_total_score,weighted_raw_score,max_total_score,normalized_weighted_score,normalized_weighted_percent,minimum_achievable_total_score,maximum_achievable_total_score,maximum_is_true_maximum,normalization_status,scoring_model_status,score_type,response_item_pm00fq01,response_item_pm033q01,response_item_pm034q01t,response_item_pm155q01,response_item_pm155q04t,response_item_pm192q01t,response_item_pm305q01,response_item_pm406q01,response_item_pm406q02,response_item_pm411q01,response_item_pm411q02,response_item_pm423q01,response_item_pm442q02,response_item_pm474q01,response_item_pm496q01t,response_item_pm496q02,response_item_pm564q01,response_item_pm564q02,response_item_pm571q01,response_item_pm603q01t,response_item_pm803q01t,response_item_pm903q03,response_item_pm918q01,response_item_pm918q02,response_item_pm918q05,response_item_pm923q01,response_item_pm923q03,response_item_pm923q04,response_item_pm924q02,response_item_pm995q01,response_item_pm995q02,response_item_pm995q03,contribution_item_pm00fq01,contribution_item_pm033q01,contribution_item_pm034q01t,contribution_item_pm155q01,contribution_item_pm155q04t,contribution_item_pm192q01t,contribution_item_pm305q01,contribution_item_pm406q01,contribution_item_pm406q02,contribution_item_pm411q01,contribution_item_pm411q02,contribution_item_pm423q01,contribution_item_pm442q02,contribution_item_pm474q01,contribution_item_pm496q01t,contribution_item_pm496q02,contribution_item_pm564q01,contribution_item_pm564q02,contribution_item_pm571q01,contribution_item_pm603q01t,contribution_item_pm803q01t,contribution_item_pm903q03,contribution_item_pm918q01,contribution_item_pm918q02,contribution_item_pm918q05,contribution_item_pm923q01,contribution_item_pm923q03,contribution_item_pm923q04,contribution_item_pm924q02,contribution_item_pm995q01,contribution_item_pm995q02,contribution_item_pm995q03
"PISA3742",11,32,"(11,32)",0.34375,"pm033q01|pm034q01t|pm155q01|pm305q01|pm423q01|pm564q01|pm918q01|pm918q02|pm918q05|pm923q01|pm923q03",27.1895650345162,124.967526068713,15.0021474892368,68.9522342511883,0.217573043892748,21.7573043892748,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1.0000984769457,1.96771446709354,1.2942101262835,0,0,1.27673050543826,0,0,0,0,1.11464269391646,0,0,0,0,1.45473339099819,0,0,0,0,0,1,1.25755024269656,1.36924943576479,1.75539915546177,1.51181899463805,0,0,0,0,0
"PISA3749",8,32,"(8,32)",0.25,"pm033q01|pm155q04t|pm423q01|pm496q01t|pm496q02|pm564q02|pm903q03|pm918q01",21.7316411530232,124.967526068713,11.9906767668754,68.9522342511883,0.17389830651744,17.389830651744,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0000984769457,0,0,1.20257572297271,0,0,0,0,0,0,1.11464269391646,0,0,1.62787399540524,1.37082364536879,0,1.77401492798991,0,0,0,2.90064730427663,1,0,0,0,0,0,0,0,0,0
"PISA3762",20,32,"(20,32)",0.625,"pm00fq01|pm033q01|pm155q01|pm155q04t|pm192q01t|pm305q01|pm411q01|pm442q02|pm474q01|pm496q02|pm564q01|pm564q02|pm571q01|pm903q03|pm918q01|pm918q02|pm918q05|pm923q01|pm995q01|pm995q03",61.5143452863644,124.967526068713,33.9412300093199,68.9522342511883,0.492242642720964,49.2242642720964,0,68.9522342511883,TRUE,"ok","ok","item_rest",1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,2.14097710825686,1.0000984769457,0,1.2942101262835,1.20257572297271,2.05942193849789,1.27673050543826,0,0,1.93071340341164,0,0,2.58139463965431,1.03016645367673,0,1.37082364536879,1.45473339099819,1.77401492798991,1.83236153892946,0,0,2.90064730427663,1,1.25755024269656,1.36924943576479,1.75539915546177,0,0,0,2.47315752973098,0,2.23700446296524
"PISA3766",11,32,"(11,32)",0.34375,"pm033q01|pm034q01t|pm155q01|pm423q01|pm564q02|pm571q01|pm918q01|pm918q02|pm918q05|pm923q01|pm923q03",28.7752375025231,124.967526068713,15.8770600597197,68.9522342511883,0.230261720046383,23.0261720046383,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1.0000984769457,1.96771446709354,1.2942101262835,0,0,0,0,0,0,0,1.11464269391646,0,0,0,0,0,1.77401492798991,1.83236153892946,0,0,0,1,1.25755024269656,1.36924943576479,1.75539915546177,1.51181899463805,0,0,0,0,0
"PISA3780",10,32,"(10,32)",0.3125,"pm00fq01|pm033q01|pm155q04t|pm411q02|pm423q01|pm564q02|pm918q01|pm918q02|pm918q05|pm995q01",27.0736841470752,124.967526068713,14.938208909772,68.9522342511883,0.216645755891725,21.6645755891725,0,68.9522342511883,TRUE,"ok","ok","item_rest",1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2.14097710825686,1.0000984769457,0,0,1.20257572297271,0,0,0,0,0,1.60594277149801,1.11464269391646,0,0,0,0,0,1.77401492798991,0,0,0,0,1,1.25755024269656,1.36924943576479,0,0,0,0,2.47315752973098,0,0
"PISA3800",12,32,"(12,32)",0.375,"pm034q01t|pm155q04t|pm305q01|pm411q02|pm423q01|pm496q01t|pm903q03|pm918q01|pm918q05|pm923q01|pm923q03|pm924q02",35.1963697481225,124.967526068713,19.4199918011466,68.9522342511883,0.281644126721128,28.1644126721128,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1.96771446709354,0,1.20257572297271,0,1.27673050543826,0,0,0,1.60594277149801,1.11464269391646,0,0,1.62787399540524,0,0,0,0,0,0,2.90064730427663,1,0,1.36924943576479,1.75539915546177,1.51181899463805,0,2.08739675468112,0,0,0
"PISA3805",23,32,"(23,32)",0.71875,"pm033q01|pm155q01|pm155q04t|pm192q01t|pm406q01|pm411q01|pm411q02|pm423q01|pm474q01|pm496q02|pm564q01|pm564q02|pm571q01|pm803q01t|pm903q03|pm918q01|pm918q02|pm918q05|pm923q01|pm923q03|pm924q02|pm995q01|pm995q03",72.7005957484046,124.967526068713,40.113369176314,68.9522342511883,0.581755901196526,58.1755901196526,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1.0000984769457,0,1.2942101262835,1.20257572297271,2.05942193849789,0,2.80811908860377,0,1.93071340341164,1.60594277149801,1.11464269391646,0,1.03016645367673,0,1.37082364536879,1.45473339099819,1.77401492798991,1.83236153892946,0,3.04332111700611,2.90064730427663,1,1.25755024269656,1.36924943576479,1.75539915546177,1.51181899463805,0,2.08739675468112,2.47315752973098,0,2.23700446296524
"PISA3810",24,32,"(24,32)",0.75,"pm00fq01|pm033q01|pm034q01t|pm155q01|pm155q04t|pm192q01t|pm411q01|pm411q02|pm423q01|pm442q02|pm474q01|pm496q01t|pm496q02|pm564q02|pm803q01t|pm903q03|pm918q01|pm918q02|pm918q05|pm923q01|pm923q03|pm924q02|pm995q01|pm995q03",76.7290524865259,124.967526068713,42.3361153681925,68.9522342511883,0.613991929746104,61.3991929746104,0,68.9522342511883,TRUE,"ok","ok","item_rest",1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,2.14097710825686,1.0000984769457,1.96771446709354,1.2942101262835,1.20257572297271,2.05942193849789,0,0,0,1.93071340341164,1.60594277149801,1.11464269391646,2.58139463965431,1.03016645367673,1.62787399540524,1.37082364536879,0,1.77401492798991,0,0,3.04332111700611,2.90064730427663,1,1.25755024269656,1.36924943576479,1.75539915546177,1.51181899463805,0,2.08739675468112,2.47315752973098,0,2.23700446296524
"PISA3815",7,32,"(7,32)",0.21875,"pm155q01|pm305q01|pm442q02|pm474q01|pm918q01|pm918q02|pm918q05",17.7781640025449,124.967526068713,9.80930140351415,68.9522342511883,0.142262270541945,14.2262270541945,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.2942101262835,0,0,1.27673050543826,0,0,0,0,0,2.58139463965431,1.03016645367673,0,0,0,0,0,0,0,0,1,1.25755024269656,1.36924943576479,0,0,0,0,0,0,0
"PISA3818",12,32,"(12,32)",0.375,"pm033q01|pm155q01|pm305q01|pm411q01|pm474q01|pm496q02|pm564q02|pm918q01|pm918q02|pm918q05|pm923q03|pm923q04",34.7282579514754,124.967526068713,19.1617058666038,68.9522342511883,0.277898259203595,27.7898259203595,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1.0000984769457,0,1.2942101262835,0,0,1.27673050543826,0,0,1.93071340341164,0,0,0,1.03016645367673,0,1.37082364536879,0,1.77401492798991,0,0,0,0,1,1.25755024269656,1.36924943576479,0,1.51181899463805,4.34632965438984,0,0,0,0
"PISA3839",29,32,"(29,32)",0.90625,"pm033q01|pm034q01t|pm155q01|pm155q04t|pm192q01t|pm305q01|pm406q01|pm406q02|pm411q01|pm411q02|pm423q01|pm442q02|pm474q01|pm496q01t|pm496q02|pm564q01|pm564q02|pm571q01|pm603q01t|pm803q01t|pm903q03|pm918q01|pm918q02|pm918q05|pm923q01|pm923q03|pm924q02|pm995q01|pm995q03",97.5860313132895,124.967526068713,53.8441873855927,68.9522342511883,0.780891119342732,78.0891119342732,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1.0000984769457,1.96771446709354,1.2942101262835,1.20257572297271,2.05942193849789,1.27673050543826,2.80811908860377,4.7812223423438,1.93071340341164,1.60594277149801,1.11464269391646,2.58139463965431,1.03016645367673,1.62787399540524,1.37082364536879,1.45473339099819,1.77401492798991,1.83236153892946,1.49588225934354,3.04332111700611,2.90064730427663,1,1.25755024269656,1.36924943576479,1.75539915546177,1.51181899463805,0,2.08739675468112,2.47315752973098,0,2.23700446296524
"PISA3854",19,32,"(19,32)",0.59375,"pm033q01|pm034q01t|pm155q01|pm155q04t|pm406q01|pm411q01|pm423q01|pm442q02|pm474q01|pm496q01t|pm496q02|pm603q01t|pm903q03|pm918q01|pm918q02|pm918q05|pm923q03|pm995q01|pm995q03",58.3108090236258,124.967526068713,32.1736429427482,68.9522342511883,0.466607692878258,46.6607692878258,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1.0000984769457,1.96771446709354,1.2942101262835,1.20257572297271,0,0,2.80811908860377,0,1.93071340341164,0,1.11464269391646,2.58139463965431,1.03016645367673,1.62787399540524,1.37082364536879,0,0,0,1.49588225934354,0,2.90064730427663,1,1.25755024269656,1.36924943576479,0,1.51181899463805,0,0,2.47315752973098,0,2.23700446296524
"PISA3877",17,32,"(17,32)",0.53125,"pm034q01t|pm155q01|pm192q01t|pm305q01|pm411q01|pm423q01|pm474q01|pm496q01t|pm496q02|pm564q02|pm571q01|pm603q01t|pm918q01|pm918q02|pm918q05|pm923q01|pm995q01",48.2634725048951,124.967526068713,26.6299123190091,68.9522342511883,0.386208113605109,38.6208113605109,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1.96771446709354,1.2942101262835,0,2.05942193849789,1.27673050543826,0,0,1.93071340341164,0,1.11464269391646,0,1.03016645367673,1.62787399540524,1.37082364536879,0,1.77401492798991,1.83236153892946,1.49588225934354,0,0,1,1.25755024269656,1.36924943576479,1.75539915546177,0,0,0,2.47315752973098,0,0
"PISA3882",11,32,"(11,32)",0.34375,"pm034q01t|pm155q01|pm155q04t|pm192q01t|pm305q01|pm411q01|pm474q01|pm603q01t|pm903q03|pm918q01|pm918q05",31.7661174459198,124.967526068713,17.5273116167592,68.9522342511883,0.254194977249155,25.4194977249155,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1.96771446709354,1.2942101262835,1.20257572297271,2.05942193849789,1.27673050543826,0,0,1.93071340341164,0,0,0,1.03016645367673,0,0,0,0,0,1.49588225934354,0,2.90064730427663,1,0,1.36924943576479,0,0,0,0,0,0,0
"PISA3918",15,32,"(15,32)",0.46875,"pm033q01|pm034q01t|pm155q01|pm305q01|pm411q01|pm411q02|pm423q01|pm474q01|pm496q02|pm564q01|pm603q01t|pm918q02|pm918q05|pm923q01|pm924q02",39.8927164688945,124.967526068713,22.0112537825786,68.9522342511883,0.31922466358948,31.922466358948,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1.0000984769457,1.96771446709354,1.2942101262835,0,0,1.27673050543826,0,0,1.93071340341164,1.60594277149801,1.11464269391646,0,1.03016645367673,0,1.37082364536879,1.45473339099819,0,0,1.49588225934354,0,0,0,1.25755024269656,1.36924943576479,1.75539915546177,0,0,2.08739675468112,0,0,0
"PISA3920",12,32,"(12,32)",0.375,"pm034q01t|pm155q01|pm155q04t|pm411q01|pm474q01|pm803q01t|pm918q01|pm918q02|pm918q05|pm923q01|pm924q02|pm995q01",36.9932749624504,124.967526068713,20.4114544087795,68.9522342511883,0.296023103971104,29.6023103971104,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1.96771446709354,1.2942101262835,1.20257572297271,0,0,0,0,1.93071340341164,0,0,0,1.03016645367673,0,0,0,0,0,0,3.04332111700611,0,1,1.25755024269656,1.36924943576479,1.75539915546177,0,0,2.08739675468112,2.47315752973098,0,0
"PISA3928",23,32,"(23,32)",0.71875,"pm033q01|pm034q01t|pm155q01|pm155q04t|pm192q01t|pm305q01|pm411q01|pm411q02|pm442q02|pm474q01|pm496q01t|pm496q02|pm564q01|pm564q02|pm803q01t|pm918q01|pm918q02|pm918q05|pm923q01|pm923q03|pm924q02|pm995q01|pm995q03",70.5220138158362,124.967526068713,38.911312158179,68.9522342511883,0.564322716743706,56.4322716743706,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1.0000984769457,1.96771446709354,1.2942101262835,1.20257572297271,2.05942193849789,1.27673050543826,0,0,1.93071340341164,1.60594277149801,0,2.58139463965431,1.03016645367673,1.62787399540524,1.37082364536879,1.45473339099819,1.77401492798991,0,0,3.04332111700611,0,1,1.25755024269656,1.36924943576479,1.75539915546177,1.51181899463805,0,2.08739675468112,2.47315752973098,0,2.23700446296524
"PISA3943",23,32,"(23,32)",0.71875,"pm00fq01|pm033q01|pm155q01|pm155q04t|pm192q01t|pm411q01|pm411q02|pm442q02|pm474q01|pm496q01t|pm496q02|pm564q01|pm564q02|pm571q01|pm603q01t|pm903q03|pm918q01|pm918q05|pm923q01|pm923q04|pm924q02|pm995q01|pm995q03",77.1536189858623,124.967526068713,42.5703746965028,68.9522342511883,0.617389344360066,61.7389344360066,0,68.9522342511883,TRUE,"ok","ok","item_rest",1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,2.14097710825686,1.0000984769457,0,1.2942101262835,1.20257572297271,2.05942193849789,0,0,0,1.93071340341164,1.60594277149801,0,2.58139463965431,1.03016645367673,1.62787399540524,1.37082364536879,1.45473339099819,1.77401492798991,1.83236153892946,1.49588225934354,0,2.90064730427663,1,0,1.36924943576479,1.75539915546177,0,4.34632965438984,2.08739675468112,2.47315752973098,0,2.23700446296524
"PISA3955",19,32,"(19,32)",0.59375,"pm033q01|pm155q01|pm155q04t|pm305q01|pm411q01|pm423q01|pm442q02|pm496q01t|pm496q02|pm564q01|pm564q02|pm903q03|pm918q01|pm918q02|pm918q05|pm923q01|pm923q03|pm924q02|pm995q03",55.7249711280076,124.967526068713,30.7468778788689,68.9522342511883,0.445915614088154,44.5915614088154,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1.0000984769457,0,1.2942101262835,1.20257572297271,0,1.27673050543826,0,0,1.93071340341164,0,1.11464269391646,2.58139463965431,0,1.62787399540524,1.37082364536879,1.45473339099819,1.77401492798991,0,0,0,2.90064730427663,1,1.25755024269656,1.36924943576479,1.75539915546177,1.51181899463805,0,2.08739675468112,0,0,2.23700446296524
"PISA3957",27,32,"(27,32)",0.84375,"pm00fq01|pm034q01t|pm155q01|pm155q04t|pm192q01t|pm305q01|pm411q01|pm411q02|pm423q01|pm442q02|pm474q01|pm496q01t|pm496q02|pm564q01|pm564q02|pm571q01|pm603q01t|pm803q01t|pm903q03|pm918q01|pm918q02|pm918q05|pm923q01|pm923q03|pm923q04|pm995q01|pm995q03",89.9930186622768,124.967526068713,49.654657485665,68.9522342511883,0.720131233235698,72.0131233235698,0,68.9522342511883,TRUE,"ok","ok","item_rest",1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,2.14097710825686,0,1.96771446709354,1.2942101262835,1.20257572297271,2.05942193849789,1.27673050543826,0,0,1.93071340341164,1.60594277149801,1.11464269391646,2.58139463965431,1.03016645367673,1.62787399540524,1.37082364536879,1.45473339099819,1.77401492798991,1.83236153892946,1.49588225934354,3.04332111700611,2.90064730427663,1,1.25755024269656,1.36924943576479,1.75539915546177,1.51181899463805,4.34632965438984,0,2.47315752973098,0,2.23700446296524
"PISA3966",9,32,"(9,32)",0.28125,"pm033q01|pm423q01|pm474q01|pm496q02|pm564q02|pm603q01t|pm918q01|pm923q01|pm923q03",21.8443164164637,124.967526068713,12.0528466073409,68.9522342511883,0.174799942862377,17.4799942862377,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1.0000984769457,0,0,0,0,0,0,0,0,0,1.11464269391646,0,1.03016645367673,0,1.37082364536879,0,1.77401492798991,0,1.49588225934354,0,0,1,0,0,1.75539915546177,1.51181899463805,0,0,0,0,0
"PISA3973",9,32,"(9,32)",0.28125,"pm033q01|pm155q01|pm155q04t|pm423q01|pm474q01|pm564q01|pm571q01|pm918q01|pm923q01",21.1761667950442,124.967526068713,11.6841875591845,68.9522342511883,0.169453356893698,16.9453356893698,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0000984769457,0,1.2942101262835,1.20257572297271,0,0,0,0,0,0,1.11464269391646,0,1.03016645367673,0,0,1.45473339099819,0,1.83236153892946,0,0,0,1,0,0,1.75539915546177,0,0,0,0,0,0
"PISA3977",18,32,"(18,32)",0.5625,"pm155q01|pm155q04t|pm192q01t|pm305q01|pm411q01|pm411q02|pm423q01|pm496q01t|pm496q02|pm564q01|pm564q02|pm571q01|pm803q01t|pm918q01|pm918q02|pm923q01|pm995q01|pm995q03",54.934047995018,124.967526068713,30.3104771685707,68.9522342511883,0.439586584796538,43.9586584796538,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1.2942101262835,1.20257572297271,2.05942193849789,1.27673050543826,0,0,1.93071340341164,1.60594277149801,1.11464269391646,0,0,1.62787399540524,1.37082364536879,1.45473339099819,1.77401492798991,1.83236153892946,0,3.04332111700611,0,1,1.25755024269656,0,1.75539915546177,0,0,0,2.47315752973098,0,2.23700446296524
"PISA3990",16,32,"(16,32)",0.5,"pm00fq01|pm033q01|pm155q01|pm155q04t|pm423q01|pm474q01|pm496q02|pm564q01|pm564q02|pm603q01t|pm803q01t|pm918q01|pm918q02|pm918q05|pm923q04|pm995q03",49.1726835625773,124.967526068713,27.1315797185749,68.9522342511883,0.393483692199681,39.3483692199682,0,68.9522342511883,TRUE,"ok","ok","item_rest",1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,2.14097710825686,1.0000984769457,0,1.2942101262835,1.20257572297271,0,0,0,0,0,0,1.11464269391646,0,1.03016645367673,0,1.37082364536879,1.45473339099819,1.77401492798991,0,1.49588225934354,3.04332111700611,0,1,1.25755024269656,1.36924943576479,0,0,4.34632965438984,0,0,0,2.23700446296524
"PISA4006",5,32,"(5,32)",0.15625,"pm00fq01|pm155q04t|pm411q02|pm496q01t|pm918q01",13.7330594587748,124.967526068713,7.57736959813282,68.9522342511883,0.109893024938524,10.9893024938524,0,68.9522342511883,TRUE,"ok","ok","item_rest",1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.14097710825686,0,0,0,1.20257572297271,0,0,0,0,0,1.60594277149801,0,0,0,1.62787399540524,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"PISA4008",6,32,"(6,32)",0.1875,"pm155q04t|pm423q01|pm496q01t|pm918q01|pm918q02|pm918q05",13.7231321438246,124.967526068713,7.57189209075577,68.9522342511883,0.109813585781309,10.9813585781309,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.20257572297271,0,0,0,0,0,0,1.11464269391646,0,0,1.62787399540524,0,0,0,0,0,0,0,1,1.25755024269656,1.36924943576479,0,0,0,0,0,0,0
"PISA4021",9,32,"(9,32)",0.28125,"pm155q04t|pm305q01|pm411q01|pm496q02|pm564q01|pm571q01|pm918q01|pm918q02|pm924q02",24.3092207185544,124.967526068713,13.4128852044967,68.9522342511883,0.194524301498839,19.4524301498839,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.20257572297271,0,1.27673050543826,0,0,1.93071340341164,0,0,0,0,0,1.37082364536879,1.45473339099819,0,1.83236153892946,0,0,0,1,1.25755024269656,0,0,0,0,2.08739675468112,0,0,0
"PISA4033",9,32,"(9,32)",0.28125,"pm155q01|pm305q01|pm496q01t|pm496q02|pm564q01|pm918q01|pm918q05|pm923q01|pm995q03",24.2605393578673,124.967526068713,13.3860247176858,68.9522342511883,0.19413474941104,19.413474941104,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1.2942101262835,0,0,1.27673050543826,0,0,0,0,0,0,0,1.62787399540524,1.37082364536879,1.45473339099819,0,0,0,0,0,1,0,1.36924943576479,1.75539915546177,0,0,0,0,0,2.23700446296524
"PISA4039",20,32,"(20,32)",0.625,"pm00fq01|pm033q01|pm034q01t|pm155q01|pm155q04t|pm305q01|pm406q01|pm411q01|pm474q01|pm496q01t|pm496q02|pm564q01|pm564q02|pm803q01t|pm903q03|pm918q02|pm918q05|pm924q02|pm995q01|pm995q03",65.6934142020528,124.967526068713,36.2470781595663,68.9522342511883,0.525683881794469,52.568388179447,0,68.9522342511883,TRUE,"ok","ok","item_rest",1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,2.14097710825686,1.0000984769457,1.96771446709354,1.2942101262835,1.20257572297271,0,1.27673050543826,2.80811908860377,0,1.93071340341164,0,0,0,1.03016645367673,1.62787399540524,1.37082364536879,1.45473339099819,1.77401492798991,0,0,3.04332111700611,2.90064730427663,0,1.25755024269656,1.36924943576479,0,0,0,2.08739675468112,2.47315752973098,0,2.23700446296524
"PISA4040",9,32,"(9,32)",0.28125,"pm033q01|pm155q01|pm423q01|pm474q01|pm496q02|pm603q01t|pm918q01|pm918q02|pm918q05",19.8140481788236,124.967526068713,10.9326233339961,68.9522342511883,0.158553576294124,15.8553576294124,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1.0000984769457,0,1.2942101262835,0,0,0,0,0,0,0,1.11464269391646,0,1.03016645367673,0,1.37082364536879,0,0,0,1.49588225934354,0,0,1,1.25755024269656,1.36924943576479,0,0,0,0,0,0,0
"PISA4051",15,32,"(15,32)",0.46875,"pm033q01|pm155q01|pm155q04t|pm411q02|pm423q01|pm442q02|pm474q01|pm496q01t|pm496q02|pm571q01|pm603q01t|pm918q01|pm918q02|pm918q05|pm923q03",38.593852461076,124.967526068713,21.2945909970938,68.9522342511883,0.308831051355335,30.8831051355335,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1.0000984769457,0,1.2942101262835,1.20257572297271,0,0,0,0,0,1.60594277149801,1.11464269391646,2.58139463965431,1.03016645367673,1.62787399540524,1.37082364536879,0,0,1.83236153892946,1.49588225934354,0,0,1,1.25755024269656,1.36924943576479,0,1.51181899463805,0,0,0,0,0
"PISA4075",9,32,"(9,32)",0.28125,"pm155q01|pm192q01t|pm411q01|pm423q01|pm496q02|pm564q02|pm603q01t|pm918q01|pm924q02",25.6036584629568,124.967526068713,14.1271057494929,68.9522342511883,0.204882494424021,20.4882494424021,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.2942101262835,0,2.05942193849789,0,0,0,1.93071340341164,0,1.11464269391646,0,0,0,1.37082364536879,0,1.77401492798991,0,1.49588225934354,0,0,1,0,0,0,0,0,2.08739675468112,0,0,0
